"pdb","vvolume","variable","value"
"1VQ1_A","vvolumeAA","hpshh",0.487629591622085
"1VQ1_A","vvolumeAA","r4s_JC",0.630277626877448
"1VQ1_A","vvolumeAA","rsa",0.919725173492774
"1VQ1_A","vvolumeAA","seqent",0.607883779581536
"1VQ1_A","vvolumeC","ddgent",0.628439798091207
"1VQ1_A","vvolumeC","hbe",0.426970802234119
"1VQ1_A","vvolumeC","hpshh",0.362932001488651
"1VQ1_A","vvolumeC","r4s_JC",0.556964869143181
"1VQ1_A","vvolumeC","rsa",0.78380444467366
"1VQ1_A","vvolumeC","seqent",0.535305092142107
"1VQ1_A","vvolumeCA","ddgent",0.71283936218775
"1VQ1_A","vvolumeCA","hbe",0.37785633999276
"1VQ1_A","vvolumeCA","hpshh",0.417481529581138
"1VQ1_A","vvolumeCA","r4s_JC",0.605651150350788
"1VQ1_A","vvolumeCA","rsa",0.859493302348236
"1VQ1_A","vvolumeCA","seqent",0.578172827710085
"1VQ1_A","vvolumeCB","ddgent",0.773234551417874
"1VQ1_A","vvolumeCB","hbe",0.370748605441926
"1VQ1_A","vvolumeCB","hpshh",0.448175878029114
"1VQ1_A","vvolumeCB","r4s_JC",0.636148848561789
"1VQ1_A","vvolumeCB","rsa",0.899347010771914
"1VQ1_A","vvolumeCB","seqent",0.614041291566263
"1VQ1_A","vvolumeN","ddgent",0.613599422665396
"1VQ1_A","vvolumeN","hbe",0.42260191253086
"1VQ1_A","vvolumeN","hpshh",0.365274495405463
"1VQ1_A","vvolumeN","r4s_JC",0.557845882239747
"1VQ1_A","vvolumeN","rsa",0.763289041938362
"1VQ1_A","vvolumeN","seqent",0.532192032461807
"1VQ1_A","vvolumeO","ddgent",0.556585651599148
"1VQ1_A","vvolumeO","hbe",0.4804848350473
"1VQ1_A","vvolumeO","hpshh",0.366103535708037
"1VQ1_A","vvolumeO","r4s_JC",0.497873331797697
"1VQ1_A","vvolumeO","rsa",0.737983764756826
"1VQ1_A","vvolumeO","seqent",0.467879214442629
"1VQ1_A","vvolumeSC","ddgent",0.802108537849983
"1VQ1_A","vvolumeSC","hbe",0.282692863152019
"1VQ1_A","vvolumeSC","hpshh",0.518609553555539
"1VQ1_A","vvolumeSC","r4s_JC",0.648197716927366
"1VQ1_A","vvolumeSC","rsa",0.921705256585709
"1VQ1_A","vvolumeSC","seqent",0.627941541730199
"1W0H_A","vvolumeAA","ddgent",0.720669096407572
"1W0H_A","vvolumeAA","hbe",0.380910433328247
"1W0H_A","vvolumeAA","hpshh",0.474461331528145
"1W0H_A","vvolumeAA","r4s_JC",0.599881579855421
"1W0H_A","vvolumeAA","rsa",0.944169472091734
"1W0H_A","vvolumeAA","seqent",0.500335494776693
"1W0H_A","vvolumeC","ddgent",0.580333068992863
"1W0H_A","vvolumeC","hbe",0.450345176058457
"1W0H_A","vvolumeC","hpshh",0.328703951106111
"1W0H_A","vvolumeC","r4s_JC",0.546082170145934
"1W0H_A","vvolumeC","rsa",0.822061322637911
"1W0H_A","vvolumeC","seqent",0.469931820399842
"1W0H_A","vvolumeCA","ddgent",0.658165860633677
"1W0H_A","vvolumeCA","hbe",0.416291162540911
"1W0H_A","vvolumeCA","hpshh",0.406051240789232
"1W0H_A","vvolumeCA","r4s_JC",0.575964156762748
"1W0H_A","vvolumeCA","rsa",0.861158914056601
"1W0H_A","vvolumeCA","seqent",0.476869350985818
"1W0H_A","vvolumeCB","ddgent",0.717365525345868
"1W0H_A","vvolumeCB","hbe",0.401730992090097
"1W0H_A","vvolumeCB","hpshh",0.436694830497591
"1W0H_A","vvolumeCB","r4s_JC",0.601573648785733
"1W0H_A","vvolumeCB","rsa",0.909640650790679
"1W0H_A","vvolumeCB","seqent",0.504849573846673
"1W0H_A","vvolumeN","ddgent",0.570057483780041
"1W0H_A","vvolumeN","hbe",0.512823292439361
"1W0H_A","vvolumeN","hpshh",0.294953095307031
"1W0H_A","vvolumeN","r4s_JC",0.520572114908071
"1W0H_A","vvolumeN","rsa",0.781073092271656
"1W0H_A","vvolumeN","seqent",0.429944459492114
"1W0H_A","vvolumeO","ddgent",0.474668102049118
"1W0H_A","vvolumeO","hbe",0.449896361455276
"1W0H_A","vvolumeO","hpshh",0.22310878787098
"1W0H_A","vvolumeO","r4s_JC",0.469696639756161
"1W0H_A","vvolumeO","rsa",0.74248843941961
"1W0H_A","vvolumeO","seqent",0.42869287703743
"1W0H_A","vvolumeSC","ddgent",0.758513886092541
"1W0H_A","vvolumeSC","hbe",0.296391081105413
"1W0H_A","vvolumeSC","hpshh",0.515526162983649
"1W0H_A","vvolumeSC","r4s_JC",0.621864505492068
"1W0H_A","vvolumeSC","rsa",0.942817254235759
"1W0H_A","vvolumeSC","seqent",0.509005353540262
"1XQW_A","vvolumeAA","ddgent",0.805724041985
"1XQW_A","vvolumeAA","hbe",0.333915325689031
"1XQW_A","vvolumeAA","hpshh",0.501029087700164
"1XQW_A","vvolumeAA","r4s_JC",0.641282166279982
"1XQW_A","vvolumeAA","rsa",0.918268650326813
"1XQW_A","vvolumeAA","seqent",0.466000562638293
"1XQW_A","vvolumeC","ddgent",0.673554689854445
"1XQW_A","vvolumeC","hbe",0.436340510707598
"1XQW_A","vvolumeC","hpshh",0.430029228160526
"1XQW_A","vvolumeC","r4s_JC",0.571625454484834
"1XQW_A","vvolumeC","rsa",0.809865133992584
"1XQW_A","vvolumeC","seqent",0.42077106008579
"1XQW_A","vvolumeCA","ddgent",0.762402685504891
"1XQW_A","vvolumeCA","hbe",0.331985927450151
"1XQW_A","vvolumeCA","hpshh",0.43261847353127
"1XQW_A","vvolumeCA","r4s_JC",0.632315130695971
"1XQW_A","vvolumeCA","rsa",0.860070228340539
"1XQW_A","vvolumeCA","seqent",0.472302747959251
"1XQW_A","vvolumeCB","ddgent",0.789109633104826
"1XQW_A","vvolumeCB","hbe",0.335864163088845
"1XQW_A","vvolumeCB","hpshh",0.451989490436046
"1XQW_A","vvolumeCB","r4s_JC",0.641326695168037
"1XQW_A","vvolumeCB","rsa",0.888026303558001
"1XQW_A","vvolumeCB","seqent",0.469537530993659
"1XQW_A","vvolumeN","ddgent",0.665900656492287
"1XQW_A","vvolumeN","hbe",0.352438877535059
"1XQW_A","vvolumeN","hpshh",0.391966926734057
"1XQW_A","vvolumeN","r4s_JC",0.573115573130952
"1XQW_A","vvolumeN","rsa",0.773357713349756
"1XQW_A","vvolumeN","seqent",0.401586260316148
"1XQW_A","vvolumeO","ddgent",0.601921872866585
"1XQW_A","vvolumeO","hbe",0.478533332544211
"1XQW_A","vvolumeO","hpshh",0.401568239100546
"1XQW_A","vvolumeO","r4s_JC",0.507184526975033
"1XQW_A","vvolumeO","rsa",0.72370595584494
"1XQW_A","vvolumeO","seqent",0.38518414462994
"1XQW_A","vvolumeSC","ddgent",0.8259784957876
"1XQW_A","vvolumeSC","hbe",0.287773893529843
"1XQW_A","vvolumeSC","hpshh",0.510724334792063
"1XQW_A","vvolumeSC","r4s_JC",0.671018606926107
"1XQW_A","vvolumeSC","rsa",0.918178234199729
"1XQW_A","vvolumeSC","seqent",0.469570005071902
"1Y9M_A","vvolumeAA","ddgent",0.738487343460689
"1Y9M_A","vvolumeAA","hbe",0.466454413601994
"1Y9M_A","vvolumeAA","hpshh",0.294227180417157
"1Y9M_A","vvolumeAA","r4s_JC",0.551858358497012
"1Y9M_A","vvolumeAA","rsa",0.891630440884064
"1Y9M_A","vvolumeAA","seqent",0.448371393429503
"1Y9M_A","vvolumeC","ddgent",0.571385412800554
"1Y9M_A","vvolumeC","hbe",0.526603720984238
"1Y9M_A","vvolumeC","hpshh",0.163257172975772
"1Y9M_A","vvolumeC","r4s_JC",0.512464132066603
"1Y9M_A","vvolumeC","rsa",0.754733373185856
"1Y9M_A","vvolumeC","seqent",0.402667748849803
"1Y9M_A","vvolumeCA","ddgent",0.668694398531113
"1Y9M_A","vvolumeCA","hbe",0.489773140955419
"1Y9M_A","vvolumeCA","hpshh",0.2487446829311
"1Y9M_A","vvolumeCA","r4s_JC",0.564508910568091
"1Y9M_A","vvolumeCA","rsa",0.81911318779876
"1Y9M_A","vvolumeCA","seqent",0.456680701293081
"1Y9M_A","vvolumeCB","ddgent",0.738873453866032
"1Y9M_A","vvolumeCB","hbe",0.466544611273395
"1Y9M_A","vvolumeCB","hpshh",0.263846554923457
"1Y9M_A","vvolumeCB","r4s_JC",0.56927093183876
"1Y9M_A","vvolumeCB","rsa",0.857398370064283
"1Y9M_A","vvolumeCB","seqent",0.470689361308099
"1Y9M_A","vvolumeN","ddgent",0.608397279599655
"1Y9M_A","vvolumeN","hbe",0.553670360108045
"1Y9M_A","vvolumeN","hpshh",0.233084425100259
"1Y9M_A","vvolumeN","r4s_JC",0.518071745899353
"1Y9M_A","vvolumeN","rsa",0.774111908480823
"1Y9M_A","vvolumeN","seqent",0.419245179166455
"1Y9M_A","vvolumeO","ddgent",0.460880307490896
"1Y9M_A","vvolumeO","hbe",0.547266692249637
"1Y9M_A","vvolumeO","hpshh",0.0980837598399054
"1Y9M_A","vvolumeO","r4s_JC",0.407603099395179
"1Y9M_A","vvolumeO","rsa",0.636346540365895
"1Y9M_A","vvolumeO","seqent",0.299957577212436
"1Y9M_A","vvolumeSC","ddgent",0.759573129020206
"1Y9M_A","vvolumeSC","hbe",0.372200778084875
"1Y9M_A","vvolumeSC","hpshh",0.318920847589516
"1Y9M_A","vvolumeSC","r4s_JC",0.573784098096283
"1Y9M_A","vvolumeSC","rsa",0.891806526290728
"1Y9M_A","vvolumeSC","seqent",0.482036658668024
"1YON_A","vvolumeAA","ddgent",0.782804823560429
"1YON_A","vvolumeAA","hbe",0.378684097007766
"1YON_A","vvolumeAA","hpshh",0.479529538766834
"1YON_A","vvolumeAA","r4s_JC",0.574379784483907
"1YON_A","vvolumeAA","rsa",0.90991757593266
"1YON_A","vvolumeAA","seqent",0.461129707673006
"1YON_A","vvolumeC","ddgent",0.670419358830678
"1YON_A","vvolumeC","hbe",0.486479907407268
"1YON_A","vvolumeC","hpshh",0.421496116944555
"1YON_A","vvolumeC","r4s_JC",0.556067974552012
"1YON_A","vvolumeC","rsa",0.823252090898268
"1YON_A","vvolumeC","seqent",0.446056437875562
"1YON_A","vvolumeCA","ddgent",0.745669442766853
"1YON_A","vvolumeCA","hbe",0.417462476246982
"1YON_A","vvolumeCA","hpshh",0.447995384159128
"1YON_A","vvolumeCA","r4s_JC",0.540395458853877
"1YON_A","vvolumeCA","rsa",0.861347324068935
"1YON_A","vvolumeCA","seqent",0.427346857756216
"1YON_A","vvolumeCB","ddgent",0.788467720906738
"1YON_A","vvolumeCB","hbe",0.404126412385443
"1YON_A","vvolumeCB","hpshh",0.456898378188472
"1YON_A","vvolumeCB","r4s_JC",0.59996623606665
"1YON_A","vvolumeCB","rsa",0.894074540693244
"1YON_A","vvolumeCB","seqent",0.493565851506567
"1YON_A","vvolumeN","ddgent",0.635898691542478
"1YON_A","vvolumeN","hbe",0.513053509567779
"1YON_A","vvolumeN","hpshh",0.400838115144132
"1YON_A","vvolumeN","r4s_JC",0.457029821508384
"1YON_A","vvolumeN","rsa",0.779376910830095
"1YON_A","vvolumeN","seqent",0.345523618215425
"1YON_A","vvolumeO","ddgent",0.586172775002856
"1YON_A","vvolumeO","hbe",0.504437350750393
"1YON_A","vvolumeO","hpshh",0.392498170631376
"1YON_A","vvolumeO","r4s_JC",0.487390958295307
"1YON_A","vvolumeO","rsa",0.746021628524055
"1YON_A","vvolumeO","seqent",0.387740492128049
"1YON_A","vvolumeSC","ddgent",0.808538255283933
"1YON_A","vvolumeSC","hbe",0.365254025538484
"1YON_A","vvolumeSC","hpshh",0.515346831095748
"1YON_A","vvolumeSC","r4s_JC",0.618336916919617
"1YON_A","vvolumeSC","rsa",0.922830200989735
"1YON_A","vvolumeSC","seqent",0.502071452400525
"1YSC_A","vvolumeAA","ddgent",0.798598140610501
"1YSC_A","vvolumeAA","hbe",0.345326530388885
"1YSC_A","vvolumeAA","hpshh",0.365268841690223
"1YSC_A","vvolumeAA","r4s_JC",0.69784728565379
"1YSC_A","vvolumeAA","rsa",0.912416963723333
"1YSC_A","vvolumeAA","seqent",0.593437305498242
"1YSC_A","vvolumeC","ddgent",0.676501124929039
"1YSC_A","vvolumeC","hbe",0.37418790854525
"1YSC_A","vvolumeC","hpshh",0.259064772930492
"1YSC_A","vvolumeC","r4s_JC",0.619337074818701
"1YSC_A","vvolumeC","rsa",0.799545547582911
"1YSC_A","vvolumeC","seqent",0.536316340472232
"1YSC_A","vvolumeCA","ddgent",0.761492689971487
"1YSC_A","vvolumeCA","hbe",0.364038290382171
"1YSC_A","vvolumeCA","hpshh",0.306285433117542
"1YSC_A","vvolumeCA","r4s_JC",0.677670671832864
"1YSC_A","vvolumeCA","rsa",0.861404964855335
"1YSC_A","vvolumeCA","seqent",0.578413555888235
"1YSC_A","vvolumeCB","ddgent",0.782011749437535
"1YSC_A","vvolumeCB","hbe",0.297710685281448
"1YSC_A","vvolumeCB","hpshh",0.332245154800603
"1YSC_A","vvolumeCB","r4s_JC",0.686053276866336
"1YSC_A","vvolumeCB","rsa",0.866694124069768
"1YSC_A","vvolumeCB","seqent",0.581060080566645
"1YSC_A","vvolumeN","ddgent",0.653850087726775
"1YSC_A","vvolumeN","hbe",0.431637613781371
"1YSC_A","vvolumeN","hpshh",0.295769565385886
"1YSC_A","vvolumeN","r4s_JC",0.568921472563633
"1YSC_A","vvolumeN","rsa",0.755958759440916
"1YSC_A","vvolumeN","seqent",0.46461001955744
"1YSC_A","vvolumeO","ddgent",0.559507160447011
"1YSC_A","vvolumeO","hbe",0.364783867192594
"1YSC_A","vvolumeO","hpshh",0.205823613732129
"1YSC_A","vvolumeO","r4s_JC",0.537495007551042
"1YSC_A","vvolumeO","rsa",0.687859342383246
"1YSC_A","vvolumeO","seqent",0.466456084358862
"1YSC_A","vvolumeSC","ddgent",0.812265666586793
"1YSC_A","vvolumeSC","hbe",0.29289034854347
"1YSC_A","vvolumeSC","hpshh",0.403298661354763
"1YSC_A","vvolumeSC","r4s_JC",0.695914947560403
"1YSC_A","vvolumeSC","rsa",0.898361039416406
"1YSC_A","vvolumeSC","seqent",0.582980827231889
"1ZE1_A","vvolumeAA","ddgent",0.757395730356737
"1ZE1_A","vvolumeAA","hbe",0.441424384437271
"1ZE1_A","vvolumeAA","hpshh",0.551088891149513
"1ZE1_A","vvolumeAA","r4s_JC",0.432398986525328
"1ZE1_A","vvolumeAA","rsa",0.92536792542066
"1ZE1_A","vvolumeAA","seqent",0.390420455315273
"1ZE1_A","vvolumeC","ddgent",0.593465956579078
"1ZE1_A","vvolumeC","hbe",0.526482451946031
"1ZE1_A","vvolumeC","hpshh",0.373358485546289
"1ZE1_A","vvolumeC","r4s_JC",0.326273031942345
"1ZE1_A","vvolumeC","rsa",0.783491321991597
"1ZE1_A","vvolumeC","seqent",0.283445365573279
"1ZE1_A","vvolumeCA","ddgent",0.720415949124719
"1ZE1_A","vvolumeCA","hbe",0.47179454838136
"1ZE1_A","vvolumeCA","hpshh",0.487842602435795
"1ZE1_A","vvolumeCA","r4s_JC",0.386047271879894
"1ZE1_A","vvolumeCA","rsa",0.849846162203716
"1ZE1_A","vvolumeCA","seqent",0.345358844134733
"1ZE1_A","vvolumeCB","ddgent",0.766222266396201
"1ZE1_A","vvolumeCB","hbe",0.420747013929752
"1ZE1_A","vvolumeCB","hpshh",0.519053767486758
"1ZE1_A","vvolumeCB","r4s_JC",0.411615483052587
"1ZE1_A","vvolumeCB","rsa",0.880112795438262
"1ZE1_A","vvolumeCB","seqent",0.375853061260437
"1ZE1_A","vvolumeN","ddgent",0.60280834247502
"1ZE1_A","vvolumeN","hbe",0.556088308861418
"1ZE1_A","vvolumeN","hpshh",0.391989505703825
"1ZE1_A","vvolumeN","r4s_JC",0.3606384345826
"1ZE1_A","vvolumeN","rsa",0.762287390791265
"1ZE1_A","vvolumeN","seqent",0.319276250405965
"1ZE1_A","vvolumeO","ddgent",0.468743646853131
"1ZE1_A","vvolumeO","hbe",0.514692076306526
"1ZE1_A","vvolumeO","hpshh",0.286237579031078
"1ZE1_A","vvolumeO","r4s_JC",0.2874365348853
"1ZE1_A","vvolumeO","rsa",0.673316188828377
"1ZE1_A","vvolumeO","seqent",0.240040372377826
"1ZE1_A","vvolumeSC","ddgent",0.780342834800316
"1ZE1_A","vvolumeSC","hbe",0.365866647133182
"1ZE1_A","vvolumeSC","hpshh",0.592186117974813
"1ZE1_A","vvolumeSC","r4s_JC",0.434211248221872
"1ZE1_A","vvolumeSC","rsa",0.926095005446405
"1ZE1_A","vvolumeSC","seqent",0.402177390591541
"1ZIO_A","vvolumeAA","ddgent",0.713166523391442
"1ZIO_A","vvolumeAA","hbe",0.364489734885326
"1ZIO_A","vvolumeAA","hpshh",0.458822106456704
"1ZIO_A","vvolumeAA","r4s_JC",0.663249261991285
"1ZIO_A","vvolumeAA","rsa",0.906447268817356
"1ZIO_A","vvolumeAA","seqent",0.581843460371306
"1ZIO_A","vvolumeC","ddgent",0.616576708615773
"1ZIO_A","vvolumeC","hbe",0.474320596022588
"1ZIO_A","vvolumeC","hpshh",0.362436754286143
"1ZIO_A","vvolumeC","r4s_JC",0.603480970216262
"1ZIO_A","vvolumeC","rsa",0.823010549678835
"1ZIO_A","vvolumeC","seqent",0.519421993401933
"1ZIO_A","vvolumeCA","ddgent",0.680687674102886
"1ZIO_A","vvolumeCA","hbe",0.424318288100065
"1ZIO_A","vvolumeCA","hpshh",0.398572358417826
"1ZIO_A","vvolumeCA","r4s_JC",0.64162861868368
"1ZIO_A","vvolumeCA","rsa",0.835217735359085
"1ZIO_A","vvolumeCA","seqent",0.545354905462235
"1ZIO_A","vvolumeCB","ddgent",0.715308605438821
"1ZIO_A","vvolumeCB","hbe",0.406496067127117
"1ZIO_A","vvolumeCB","hpshh",0.427303666013063
"1ZIO_A","vvolumeCB","r4s_JC",0.677010310011557
"1ZIO_A","vvolumeCB","rsa",0.883200633244189
"1ZIO_A","vvolumeCB","seqent",0.587924690355587
"1ZIO_A","vvolumeN","ddgent",0.579353335494206
"1ZIO_A","vvolumeN","hbe",0.481159437192848
"1ZIO_A","vvolumeN","hpshh",0.334169282104748
"1ZIO_A","vvolumeN","r4s_JC",0.536412384597587
"1ZIO_A","vvolumeN","rsa",0.733998303330376
"1ZIO_A","vvolumeN","seqent",0.443926263842451
"1ZIO_A","vvolumeO","ddgent",0.585357976671975
"1ZIO_A","vvolumeO","hbe",0.510802638888247
"1ZIO_A","vvolumeO","hpshh",0.31171446818692
"1ZIO_A","vvolumeO","r4s_JC",0.512687898359503
"1ZIO_A","vvolumeO","rsa",0.786427760526398
"1ZIO_A","vvolumeO","seqent",0.441552169516639
"1ZIO_A","vvolumeSC","ddgent",0.726956176571447
"1ZIO_A","vvolumeSC","hbe",0.326486383196256
"1ZIO_A","vvolumeSC","hpshh",0.466196383188448
"1ZIO_A","vvolumeSC","r4s_JC",0.706005272353891
"1ZIO_A","vvolumeSC","rsa",0.917425042524323
"1ZIO_A","vvolumeSC","seqent",0.615138356098214
"206L_A","vvolumeAA","ddgent",0.688334525891208
"206L_A","vvolumeAA","hbe",0.430572886010654
"206L_A","vvolumeAA","hpshh",0.519426646011381
"206L_A","vvolumeAA","r4s_JC",0.558720275040754
"206L_A","vvolumeAA","rsa",0.920231847704111
"206L_A","vvolumeAA","seqent",0.433117072821349
"206L_A","vvolumeC","ddgent",0.568042836114322
"206L_A","vvolumeC","hbe",0.46628019050825
"206L_A","vvolumeC","hpshh",0.374963072813655
"206L_A","vvolumeC","r4s_JC",0.473593923440462
"206L_A","vvolumeC","rsa",0.77670324495087
"206L_A","vvolumeC","seqent",0.380523005142937
"206L_A","vvolumeCA","ddgent",0.634179696596341
"206L_A","vvolumeCA","hbe",0.471290676972823
"206L_A","vvolumeCA","hpshh",0.396391069942655
"206L_A","vvolumeCA","r4s_JC",0.508741338932839
"206L_A","vvolumeCA","rsa",0.804570875251913
"206L_A","vvolumeCA","seqent",0.385205748570108
"206L_A","vvolumeCB","ddgent",0.682186854766209
"206L_A","vvolumeCB","hbe",0.432283990433044
"206L_A","vvolumeCB","hpshh",0.469023888835291
"206L_A","vvolumeCB","r4s_JC",0.549326555256091
"206L_A","vvolumeCB","rsa",0.876408594238
"206L_A","vvolumeCB","seqent",0.424197561531499
"206L_A","vvolumeN","ddgent",0.588972579636757
"206L_A","vvolumeN","hbe",0.519046302543584
"206L_A","vvolumeN","hpshh",0.344163509736699
"206L_A","vvolumeN","r4s_JC",0.498572806623869
"206L_A","vvolumeN","rsa",0.726957167028742
"206L_A","vvolumeN","seqent",0.389148962896666
"206L_A","vvolumeO","ddgent",0.521802639434008
"206L_A","vvolumeO","hbe",0.473696388140935
"206L_A","vvolumeO","hpshh",0.313967970608389
"206L_A","vvolumeO","r4s_JC",0.495291496753175
"206L_A","vvolumeO","rsa",0.730959838621784
"206L_A","vvolumeO","seqent",0.416548233811406
"206L_A","vvolumeSC","ddgent",0.720715647629491
"206L_A","vvolumeSC","hbe",0.353231530839559
"206L_A","vvolumeSC","hpshh",0.547638949598705
"206L_A","vvolumeSC","r4s_JC",0.578018611028658
"206L_A","vvolumeSC","rsa",0.927164164290296
"206L_A","vvolumeSC","seqent",0.457126364919915
"2A0N_A","vvolumeAA","ddgent",0.760355909694555
"2A0N_A","vvolumeAA","hbe",0.41123458469848
"2A0N_A","vvolumeAA","hpshh",0.487902152889397
"2A0N_A","vvolumeAA","r4s_JC",0.458944006223634
"2A0N_A","vvolumeAA","rsa",0.891839255371703
"2A0N_A","vvolumeAA","seqent",0.409598400221116
"2A0N_A","vvolumeC","ddgent",0.672365016125972
"2A0N_A","vvolumeC","hbe",0.557590103096182
"2A0N_A","vvolumeC","hpshh",0.385493212411077
"2A0N_A","vvolumeC","r4s_JC",0.44422010495884
"2A0N_A","vvolumeC","rsa",0.821481100609141
"2A0N_A","vvolumeC","seqent",0.39268728841599
"2A0N_A","vvolumeCA","ddgent",0.718052877642373
"2A0N_A","vvolumeCA","hbe",0.514729687272269
"2A0N_A","vvolumeCA","hpshh",0.428665783465811
"2A0N_A","vvolumeCA","r4s_JC",0.434732130844101
"2A0N_A","vvolumeCA","rsa",0.854727766071693
"2A0N_A","vvolumeCA","seqent",0.38281326625369
"2A0N_A","vvolumeCB","ddgent",0.762052885989937
"2A0N_A","vvolumeCB","hbe",0.444760172282813
"2A0N_A","vvolumeCB","hpshh",0.448329786092026
"2A0N_A","vvolumeCB","r4s_JC",0.432485754122293
"2A0N_A","vvolumeCB","rsa",0.877731213329278
"2A0N_A","vvolumeCB","seqent",0.378227574774435
"2A0N_A","vvolumeN","ddgent",0.590649212673117
"2A0N_A","vvolumeN","hbe",0.521877056726579
"2A0N_A","vvolumeN","hpshh",0.348271134049591
"2A0N_A","vvolumeN","r4s_JC",0.362821976834723
"2A0N_A","vvolumeN","rsa",0.716012617660982
"2A0N_A","vvolumeN","seqent",0.300993618912713
"2A0N_A","vvolumeO","ddgent",0.591848985012332
"2A0N_A","vvolumeO","hbe",0.536777322542213
"2A0N_A","vvolumeO","hpshh",0.329912538869142
"2A0N_A","vvolumeO","r4s_JC",0.399657380068594
"2A0N_A","vvolumeO","rsa",0.736883506083823
"2A0N_A","vvolumeO","seqent",0.352463112351475
"2A0N_A","vvolumeSC","ddgent",0.777387971921837
"2A0N_A","vvolumeSC","hbe",0.383023854995376
"2A0N_A","vvolumeSC","hpshh",0.506104373564764
"2A0N_A","vvolumeSC","r4s_JC",0.465447344449708
"2A0N_A","vvolumeSC","rsa",0.904678642453258
"2A0N_A","vvolumeSC","seqent",0.411359174677667
"2ABK_A","vvolumeAA","ddgent",0.721588891301849
"2ABK_A","vvolumeAA","hbe",0.435470208138273
"2ABK_A","vvolumeAA","hpshh",0.477758623521647
"2ABK_A","vvolumeAA","r4s_JC",0.558688374763808
"2ABK_A","vvolumeAA","rsa",0.93105583087222
"2ABK_A","vvolumeAA","seqent",0.488342965636144
"2ABK_A","vvolumeC","ddgent",0.577156653594103
"2ABK_A","vvolumeC","hbe",0.524362269186355
"2ABK_A","vvolumeC","hpshh",0.321430896333384
"2ABK_A","vvolumeC","r4s_JC",0.475755682719864
"2ABK_A","vvolumeC","rsa",0.811469077358184
"2ABK_A","vvolumeC","seqent",0.400520613698386
"2ABK_A","vvolumeCA","ddgent",0.654516421609331
"2ABK_A","vvolumeCA","hbe",0.499037287051086
"2ABK_A","vvolumeCA","hpshh",0.379519135580681
"2ABK_A","vvolumeCA","r4s_JC",0.520571556819603
"2ABK_A","vvolumeCA","rsa",0.84185075656581
"2ABK_A","vvolumeCA","seqent",0.445190333281013
"2ABK_A","vvolumeCB","ddgent",0.709891289073977
"2ABK_A","vvolumeCB","hbe",0.462603432974256
"2ABK_A","vvolumeCB","hpshh",0.438444899678731
"2ABK_A","vvolumeCB","r4s_JC",0.55690097992769
"2ABK_A","vvolumeCB","rsa",0.89292708234149
"2ABK_A","vvolumeCB","seqent",0.48247208090194
"2ABK_A","vvolumeN","ddgent",0.566036458399867
"2ABK_A","vvolumeN","hbe",0.475665590405599
"2ABK_A","vvolumeN","hpshh",0.363898144557003
"2ABK_A","vvolumeN","r4s_JC",0.430920637420596
"2ABK_A","vvolumeN","rsa",0.722342624299855
"2ABK_A","vvolumeN","seqent",0.354101834409923
"2ABK_A","vvolumeO","ddgent",0.551437769062735
"2ABK_A","vvolumeO","hbe",0.526813939590115
"2ABK_A","vvolumeO","hpshh",0.280280124480674
"2ABK_A","vvolumeO","r4s_JC",0.430431132792613
"2ABK_A","vvolumeO","rsa",0.760706597377689
"2ABK_A","vvolumeO","seqent",0.355022694854246
"2ABK_A","vvolumeSC","ddgent",0.74427894380501
"2ABK_A","vvolumeSC","hbe",0.394048032236539
"2ABK_A","vvolumeSC","hpshh",0.546747492019112
"2ABK_A","vvolumeSC","r4s_JC",0.572039198116036
"2ABK_A","vvolumeSC","rsa",0.936196893460151
"2ABK_A","vvolumeSC","seqent",0.507235622246791
"2ACY_A","vvolumeAA","ddgent",0.795676096117922
"2ACY_A","vvolumeAA","hbe",0.448442707213964
"2ACY_A","vvolumeAA","hpshh",0.524079905226265
"2ACY_A","vvolumeAA","r4s_JC",0.471732879721366
"2ACY_A","vvolumeAA","rsa",0.948719331034038
"2ACY_A","vvolumeAA","seqent",0.419136822688363
"2ACY_A","vvolumeC","ddgent",0.558046273804742
"2ACY_A","vvolumeC","hbe",0.607794468502803
"2ACY_A","vvolumeC","hpshh",0.309592048525912
"2ACY_A","vvolumeC","r4s_JC",0.301409690165268
"2ACY_A","vvolumeC","rsa",0.729925964670956
"2ACY_A","vvolumeC","seqent",0.264940480903746
"2ACY_A","vvolumeCA","ddgent",0.719768694731876
"2ACY_A","vvolumeCA","hbe",0.434137083817091
"2ACY_A","vvolumeCA","hpshh",0.449668881979004
"2ACY_A","vvolumeCA","r4s_JC",0.443449819570477
"2ACY_A","vvolumeCA","rsa",0.871925322668719
"2ACY_A","vvolumeCA","seqent",0.405402993702088
"2ACY_A","vvolumeCB","ddgent",0.780680782153536
