"pdb","varea","variable","value"
"1DVE_A","vareaC","rsa",0.835044037301538
"1DVE_A","vareaC","seqent",0.457232506099409
"1DVE_A","vareaCA","ddgent",0.743477688561274
"1DVE_A","vareaCA","hbe",0.47342352537855
"1DVE_A","vareaCA","hpshh",0.428368388248474
"1DVE_A","vareaCA","r4s_JC",0.657563701118698
"1DVE_A","vareaCA","rsa",0.877948944892324
"1DVE_A","vareaCA","seqent",0.530163375383796
"1DVE_A","vareaCB","ddgent",0.791713375230737
"1DVE_A","vareaCB","hbe",0.460541369224124
"1DVE_A","vareaCB","hpshh",0.480161696942843
"1DVE_A","vareaCB","r4s_JC",0.675053517297227
"1DVE_A","vareaCB","rsa",0.919153580913201
"1DVE_A","vareaCB","seqent",0.540172222205216
"1DVE_A","vareaN","ddgent",0.620100957844437
"1DVE_A","vareaN","hbe",0.461592223947503
"1DVE_A","vareaN","hpshh",0.340835148789555
"1DVE_A","vareaN","r4s_JC",0.57382907098235
"1DVE_A","vareaN","rsa",0.754937114262407
"1DVE_A","vareaN","seqent",0.483013796755757
"1DVE_A","vareaO","ddgent",0.663060387974445
"1DVE_A","vareaO","hbe",0.51231249877799
"1DVE_A","vareaO","hpshh",0.37833886993968
"1DVE_A","vareaO","r4s_JC",0.565843644706698
"1DVE_A","vareaO","rsa",0.813412124006873
"1DVE_A","vareaO","seqent",0.433360169712034
"1DVE_A","vareaSC","ddgent",0.81415919992898
"1DVE_A","vareaSC","hbe",0.398381107745947
"1DVE_A","vareaSC","hpshh",0.553030858034268
"1DVE_A","vareaSC","r4s_JC",0.702855265911607
"1DVE_A","vareaSC","rsa",0.942287931585743
"1DVE_A","vareaSC","seqent",0.576345619905042
"1E0C_A","vareaAA","ddgent",0.838043807947373
"1E0C_A","vareaAA","hbe",0.529484519982949
"1E0C_A","vareaAA","hpshh",0.350282020117356
"1E0C_A","vareaAA","r4s_JC",0.573015681406453
"1E0C_A","vareaAA","rsa",0.930196654674611
"1E0C_A","vareaAA","seqent",0.494376069597275
"1E0C_A","vareaC","ddgent",0.731481151242739
"1E0C_A","vareaC","hbe",0.579635963133266
"1E0C_A","vareaC","hpshh",0.187739366390405
"1E0C_A","vareaC","r4s_JC",0.544637223111346
"1E0C_A","vareaC","rsa",0.836291811441852
"1E0C_A","vareaC","seqent",0.474881464290485
"1E0C_A","vareaCA","ddgent",0.796632479335946
"1E0C_A","vareaCA","hbe",0.533314810955378
"1E0C_A","vareaCA","hpshh",0.296386196675505
"1E0C_A","vareaCA","r4s_JC",0.578338128415203
"1E0C_A","vareaCA","rsa",0.869444639949125
"1E0C_A","vareaCA","seqent",0.500480117644424
"1E0C_A","vareaCB","ddgent",0.83400107607024
"1E0C_A","vareaCB","hbe",0.543123490329053
"1E0C_A","vareaCB","hpshh",0.324590120784783
"1E0C_A","vareaCB","r4s_JC",0.58420227005938
"1E0C_A","vareaCB","rsa",0.910131645471466
"1E0C_A","vareaCB","seqent",0.497967654400087
"1E0C_A","vareaN","ddgent",0.718545140841743
"1E0C_A","vareaN","hbe",0.583207079824008
"1E0C_A","vareaN","hpshh",0.267338405969498
"1E0C_A","vareaN","r4s_JC",0.575901874320477
"1E0C_A","vareaN","rsa",0.789732710304069
"1E0C_A","vareaN","seqent",0.482727348661115
"1E0C_A","vareaO","ddgent",0.626273184664932
"1E0C_A","vareaO","hbe",0.582160015725988
"1E0C_A","vareaO","hpshh",0.148646535173435
"1E0C_A","vareaO","r4s_JC",0.454239758863767
"1E0C_A","vareaO","rsa",0.751471767959553
"1E0C_A","vareaO","seqent",0.413908962380454
"1E0C_A","vareaSC","ddgent",0.847104875254338
"1E0C_A","vareaSC","hbe",0.491784341648038
"1E0C_A","vareaSC","hpshh",0.401409569631754
"1E0C_A","vareaSC","r4s_JC",0.588114937439588
"1E0C_A","vareaSC","rsa",0.938664594174482
"1E0C_A","vareaSC","seqent",0.505320695010957
"1E1A_A","vareaAA","ddgent",0.792030796730672
"1E1A_A","vareaAA","hbe",0.497692204946878
"1E1A_A","vareaAA","hpshh",0.344654019816789
"1E1A_A","vareaAA","r4s_JC",0.545927037910793
"1E1A_A","vareaAA","rsa",0.9277120709898
"1E1A_A","vareaAA","seqent",0.325776381084826
"1E1A_A","vareaC","ddgent",0.655952504190179
"1E1A_A","vareaC","hbe",0.544563066200622
"1E1A_A","vareaC","hpshh",0.230957510374598
"1E1A_A","vareaC","r4s_JC",0.553983151355926
"1E1A_A","vareaC","rsa",0.817229932418184
"1E1A_A","vareaC","seqent",0.304672495393564
"1E1A_A","vareaCA","ddgent",0.738625346477581
"1E1A_A","vareaCA","hbe",0.483219526056796
"1E1A_A","vareaCA","hpshh",0.293254382396277
"1E1A_A","vareaCA","r4s_JC",0.52875149499681
"1E1A_A","vareaCA","rsa",0.86200906407283
"1E1A_A","vareaCA","seqent",0.299807435399368
"1E1A_A","vareaCB","ddgent",0.796214259015899
"1E1A_A","vareaCB","hbe",0.490008842706245
"1E1A_A","vareaCB","hpshh",0.338903243531619
"1E1A_A","vareaCB","r4s_JC",0.528758851278407
"1E1A_A","vareaCB","rsa",0.903383140121906
"1E1A_A","vareaCB","seqent",0.305781614520616
"1E1A_A","vareaN","ddgent",0.675399993204047
"1E1A_A","vareaN","hbe",0.522060958272819
"1E1A_A","vareaN","hpshh",0.246778776862965
"1E1A_A","vareaN","r4s_JC",0.5103867322478
"1E1A_A","vareaN","rsa",0.822608402980923
"1E1A_A","vareaN","seqent",0.28441161136157
"1E1A_A","vareaO","ddgent",0.529878091664764
"1E1A_A","vareaO","hbe",0.602692293071849
"1E1A_A","vareaO","hpshh",0.18208660186182
"1E1A_A","vareaO","r4s_JC",0.510451334462144
"1E1A_A","vareaO","rsa",0.731728972747046
"1E1A_A","vareaO","seqent",0.280978360169925
"1E1A_A","vareaSC","ddgent",0.801780697930626
"1E1A_A","vareaSC","hbe",0.452559289407639
"1E1A_A","vareaSC","hpshh",0.371722000396794
"1E1A_A","vareaSC","r4s_JC",0.555501654605026
"1E1A_A","vareaSC","rsa",0.918381270159687
"1E1A_A","vareaSC","seqent",0.342862855426467
"1E6E_A","vareaAA","ddgent",0.78993792455078
"1E6E_A","vareaAA","hbe",0.365250577100866
"1E6E_A","vareaAA","hpshh",0.436390442650152
"1E6E_A","vareaAA","r4s_JC",0.630513216450931
"1E6E_A","vareaAA","rsa",0.935070489941014
"1E6E_A","vareaAA","seqent",0.584618292702025
"1E6E_A","vareaC","ddgent",0.662129911029281
"1E6E_A","vareaC","hbe",0.432070006730579
"1E6E_A","vareaC","hpshh",0.325485073318669
"1E6E_A","vareaC","r4s_JC",0.614898928451215
"1E6E_A","vareaC","rsa",0.812112126191377
"1E6E_A","vareaC","seqent",0.545763939509094
"1E6E_A","vareaCA","ddgent",0.742425366839679
"1E6E_A","vareaCA","hbe",0.380350107732586
"1E6E_A","vareaCA","hpshh",0.376072819890419
"1E6E_A","vareaCA","r4s_JC",0.630851229845206
"1E6E_A","vareaCA","rsa",0.868475144936667
"1E6E_A","vareaCA","seqent",0.575544021951899
"1E6E_A","vareaCB","ddgent",0.780943827802351
"1E6E_A","vareaCB","hbe",0.359945361878784
"1E6E_A","vareaCB","hpshh",0.405783463940113
"1E6E_A","vareaCB","r4s_JC",0.642887745737318
"1E6E_A","vareaCB","rsa",0.909197615394885
"1E6E_A","vareaCB","seqent",0.593342392653567
"1E6E_A","vareaN","ddgent",0.636033015373613
"1E6E_A","vareaN","hbe",0.463434058650175
"1E6E_A","vareaN","hpshh",0.316058765024407
"1E6E_A","vareaN","r4s_JC",0.572447943162938
"1E6E_A","vareaN","rsa",0.767583769949992
"1E6E_A","vareaN","seqent",0.512499414408025
"1E6E_A","vareaO","ddgent",0.580266640582134
"1E6E_A","vareaO","hbe",0.442639984538538
"1E6E_A","vareaO","hpshh",0.296403934913304
"1E6E_A","vareaO","r4s_JC",0.533249167956368
"1E6E_A","vareaO","rsa",0.740565993633925
"1E6E_A","vareaO","seqent",0.470251416201256
"1E6E_A","vareaSC","ddgent",0.795975245510602
"1E6E_A","vareaSC","hbe",0.309696489179783
"1E6E_A","vareaSC","hpshh",0.456815060190036
"1E6E_A","vareaSC","r4s_JC",0.632778602786405
"1E6E_A","vareaSC","rsa",0.935672447228742
"1E6E_A","vareaSC","seqent",0.599273560959455
"1EB6_A","vareaAA","ddgent",0.656885701424837
"1EB6_A","vareaAA","hbe",0.520290608468161
"1EB6_A","vareaAA","hpshh",0.504853048393154
"1EB6_A","vareaAA","r4s_JC",0.62506972535851
"1EB6_A","vareaAA","rsa",0.947028279110285
"1EB6_A","vareaAA","seqent",0.458583646405014
"1EB6_A","vareaC","ddgent",0.533376759405135
"1EB6_A","vareaC","hbe",0.562723347235936
"1EB6_A","vareaC","hpshh",0.368248768399534
"1EB6_A","vareaC","r4s_JC",0.555632802731973
"1EB6_A","vareaC","rsa",0.853506126655926
"1EB6_A","vareaC","seqent",0.375768251934696
"1EB6_A","vareaCA","ddgent",0.619974983120098
"1EB6_A","vareaCA","hbe",0.52201610620014
"1EB6_A","vareaCA","hpshh",0.432185974931872
"1EB6_A","vareaCA","r4s_JC",0.623474767761596
"1EB6_A","vareaCA","rsa",0.890622202663007
"1EB6_A","vareaCA","seqent",0.461626356884403
"1EB6_A","vareaCB","ddgent",0.678002891224182
"1EB6_A","vareaCB","hbe",0.474396049282025
"1EB6_A","vareaCB","hpshh",0.494220378918861
"1EB6_A","vareaCB","r4s_JC",0.661988557277831
"1EB6_A","vareaCB","rsa",0.920757816764923
"1EB6_A","vareaCB","seqent",0.49900451861983
"1EB6_A","vareaN","ddgent",0.546406745035578
"1EB6_A","vareaN","hbe",0.550802907446382
"1EB6_A","vareaN","hpshh",0.358000569302555
"1EB6_A","vareaN","r4s_JC",0.521420204835636
"1EB6_A","vareaN","rsa",0.811933260860589
"1EB6_A","vareaN","seqent",0.384242828205883
"1EB6_A","vareaO","ddgent",0.490515059098695
"1EB6_A","vareaO","hbe",0.548364341896709
"1EB6_A","vareaO","hpshh",0.332959672451079
"1EB6_A","vareaO","r4s_JC",0.507753510798351
"1EB6_A","vareaO","rsa",0.801879098914826
"1EB6_A","vareaO","seqent",0.316112037161819
"1EB6_A","vareaSC","ddgent",0.706614324544243
"1EB6_A","vareaSC","hbe",0.452196232790544
"1EB6_A","vareaSC","hpshh",0.508218793306415
"1EB6_A","vareaSC","r4s_JC",0.655892226815817
"1EB6_A","vareaSC","rsa",0.941847653781413
"1EB6_A","vareaSC","seqent",0.502735409705511
"1EH5_A","vareaAA","ddgent",0.776934765551614
"1EH5_A","vareaAA","hbe",0.31153998163933
"1EH5_A","vareaAA","hpshh",0.300374668356082
"1EH5_A","vareaAA","r4s_JC",0.707731951434387
"1EH5_A","vareaAA","rsa",0.932340246515034
"1EH5_A","vareaAA","seqent",0.554002143906994
"1EH5_A","vareaC","ddgent",0.681626496038193
"1EH5_A","vareaC","hbe",0.372383741739189
"1EH5_A","vareaC","hpshh",0.241665734628043
"1EH5_A","vareaC","r4s_JC",0.665018853891826
"1EH5_A","vareaC","rsa",0.831959423982405
"1EH5_A","vareaC","seqent",0.520262131308778
"1EH5_A","vareaCA","ddgent",0.734481539192609
"1EH5_A","vareaCA","hbe",0.304097209146803
"1EH5_A","vareaCA","hpshh",0.189984434650221
"1EH5_A","vareaCA","r4s_JC",0.669463610837174
"1EH5_A","vareaCA","rsa",0.859633770654491
"1EH5_A","vareaCA","seqent",0.524549945297218
"1EH5_A","vareaCB","ddgent",0.774086353037386
"1EH5_A","vareaCB","hbe",0.31176464929746
"1EH5_A","vareaCB","hpshh",0.25425673876487
"1EH5_A","vareaCB","r4s_JC",0.711011092420485
"1EH5_A","vareaCB","rsa",0.8970048793157
"1EH5_A","vareaCB","seqent",0.550146979190841
"1EH5_A","vareaN","ddgent",0.665363193316315
"1EH5_A","vareaN","hbe",0.347814550903948
"1EH5_A","vareaN","hpshh",0.172004719896622
"1EH5_A","vareaN","r4s_JC",0.561783240469367
"1EH5_A","vareaN","rsa",0.779659360053465
"1EH5_A","vareaN","seqent",0.421161135607643
"1EH5_A","vareaO","ddgent",0.63347147167059
"1EH5_A","vareaO","hbe",0.400974290214175
"1EH5_A","vareaO","hpshh",0.239957888701112
"1EH5_A","vareaO","r4s_JC",0.622157118902931
"1EH5_A","vareaO","rsa",0.764425624890503
"1EH5_A","vareaO","seqent",0.485737492954945
"1EH5_A","vareaSC","ddgent",0.793022908861851
"1EH5_A","vareaSC","hbe",0.259921412721961
"1EH5_A","vareaSC","hpshh",0.345360215826213
"1EH5_A","vareaSC","r4s_JC",0.71116249264463
"1EH5_A","vareaSC","rsa",0.937335204216702
"1EH5_A","vareaSC","seqent",0.549471758998331
"1EUG_A","vareaAA","ddgent",0.760938685208597
"1EUG_A","vareaAA","hbe",0.287215970557596
"1EUG_A","vareaAA","hpshh",0.444875353518737
"1EUG_A","vareaAA","r4s_JC",0.642293308572202
"1EUG_A","vareaAA","rsa",0.931128640110704
"1EUG_A","vareaAA","seqent",0.602521053369783
"1EUG_A","vareaC","ddgent",0.671316898440792
"1EUG_A","vareaC","hbe",0.347702987330353
"1EUG_A","vareaC","hpshh",0.32031730719016
"1EUG_A","vareaC","r4s_JC",0.619351792697368
"1EUG_A","vareaC","rsa",0.850916628006025
"1EUG_A","vareaC","seqent",0.591235175198459
"1EUG_A","vareaCA","ddgent",0.728400950379542
"1EUG_A","vareaCA","hbe",0.291948306366703
"1EUG_A","vareaCA","hpshh",0.381250830330423
"1EUG_A","vareaCA","r4s_JC",0.631934169395318
"1EUG_A","vareaCA","rsa",0.8802390885019
"1EUG_A","vareaCA","seqent",0.592441723572744
"1EUG_A","vareaCB","ddgent",0.779758744205647
"1EUG_A","vareaCB","hbe",0.307272211323527
"1EUG_A","vareaCB","hpshh",0.40505371012028
"1EUG_A","vareaCB","r4s_JC",0.662978143474394
"1EUG_A","vareaCB","rsa",0.910341512831417
"1EUG_A","vareaCB","seqent",0.622841545954857
"1EUG_A","vareaN","ddgent",0.623259587020649
"1EUG_A","vareaN","hbe",0.350351049808316
"1EUG_A","vareaN","hpshh",0.315170873817169
"1EUG_A","vareaN","r4s_JC",0.557551665967599
"1EUG_A","vareaN","rsa",0.783048984474521
"1EUG_A","vareaN","seqent",0.510576591141329
"1EUG_A","vareaO","ddgent",0.610345554150864
"1EUG_A","vareaO","hbe",0.385591623358333
"1EUG_A","vareaO","hpshh",0.293781158580712
"1EUG_A","vareaO","r4s_JC",0.561640185026314
"1EUG_A","vareaO","rsa",0.791538178353517
"1EUG_A","vareaO","seqent",0.537225431015865
"1EUG_A","vareaSC","ddgent",0.794782975136958
"1EUG_A","vareaSC","hbe",0.241586560452242
"1EUG_A","vareaSC","hpshh",0.433140809724685
"1EUG_A","vareaSC","r4s_JC",0.666489826166622
"1EUG_A","vareaSC","rsa",0.939934965113599
"1EUG_A","vareaSC","seqent",0.627682422841308
"1EUU_A","vareaAA","ddgent",0.733166465817857
"1EUU_A","vareaAA","hbe",0.500619810986921
"1EUU_A","vareaAA","hpshh",0.328363246928943
"1EUU_A","vareaAA","r4s_JC",0.334056740039624
"1EUU_A","vareaAA","rsa",0.9171097014138
"1EUU_A","vareaAA","seqent",0.184910983048861
"1EUU_A","vareaC","ddgent",0.563541660908453
"1EUU_A","vareaC","hbe",0.509925892495515
"1EUU_A","vareaC","hpshh",0.162748611217939
"1EUU_A","vareaC","r4s_JC",0.317915091846747
"1EUU_A","vareaC","rsa",0.777820953960106
"1EUU_A","vareaC","seqent",0.139254388465538
"1EUU_A","vareaCA","ddgent",0.68707359273857
"1EUU_A","vareaCA","hbe",0.470858894903735
"1EUU_A","vareaCA","hpshh",0.239320599517072
"1EUU_A","vareaCA","r4s_JC",0.324727882275704
"1EUU_A","vareaCA","rsa",0.84487563229194
"1EUU_A","vareaCA","seqent",0.153308723718661
"1EUU_A","vareaCB","ddgent",0.758494086779346
"1EUU_A","vareaCB","hbe",0.489039613483625
"1EUU_A","vareaCB","hpshh",0.298426911792502
"1EUU_A","vareaCB","r4s_JC",0.320028645338387
"1EUU_A","vareaCB","rsa",0.888682160183624
"1EUU_A","vareaCB","seqent",0.167713829110485
"1EUU_A","vareaN","ddgent",0.614484331208783
"1EUU_A","vareaN","hbe",0.52406559301163
"1EUU_A","vareaN","hpshh",0.222776378941185
"1EUU_A","vareaN","r4s_JC",0.312918953399588
"1EUU_A","vareaN","rsa",0.787085758506477
"1EUU_A","vareaN","seqent",0.139705860332609
"1EUU_A","vareaO","ddgent",0.439541904135411
"1EUU_A","vareaO","hbe",0.547304908077114
"1EUU_A","vareaO","hpshh",0.10492985097974
"1EUU_A","vareaO","r4s_JC",0.25622554192738
"1EUU_A","vareaO","rsa",0.666952702675226
"1EUU_A","vareaO","seqent",0.0942643351957075
"1EUU_A","vareaSC","ddgent",0.770071199164184
"1EUU_A","vareaSC","hbe",0.425255898701394
"1EUU_A","vareaSC","hpshh",0.371890398216279
"1EUU_A","vareaSC","r4s_JC",0.34758959864909
"1EUU_A","vareaSC","rsa",0.915386927892432
"1EUU_A","vareaSC","seqent",0.190646696453726
"1EX1_A","vareaAA","ddgent",0.773643718511765
"1EX1_A","vareaAA","hbe",0.328473974143814
"1EX1_A","vareaAA","hpshh",0.349012926340218
"1EX1_A","vareaAA","r4s_JC",0.586295459713103
"1EX1_A","vareaAA","rsa",0.91233892226503
"1EX1_A","vareaAA","seqent",0.499650507057466
"1EX1_A","vareaC","ddgent",0.63391548567245
"1EX1_A","vareaC","hbe",0.393588990106673
"1EX1_A","vareaC","hpshh",0.26643370758108
"1EX1_A","vareaC","r4s_JC",0.498146998065866
"1EX1_A","vareaC","rsa",0.802481432078248
"1EX1_A","vareaC","seqent",0.412233177743216
"1EX1_A","vareaCA","ddgent",0.731113517773488
"1EX1_A","vareaCA","hbe",0.34460432550085
"1EX1_A","vareaCA","hpshh",0.288181580781781
"1EX1_A","vareaCA","r4s_JC",0.55752177627497
"1EX1_A","vareaCA","rsa",0.84154184271056
"1EX1_A","vareaCA","seqent",0.470250746705599
"1EX1_A","vareaCB","ddgent",0.770281213431903
"1EX1_A","vareaCB","hbe",0.313573944461894
"1EX1_A","vareaCB","hpshh",0.317739575471093
"1EX1_A","vareaCB","r4s_JC",0.577878344585687
"1EX1_A","vareaCB","rsa",0.883590595848309
"1EX1_A","vareaCB","seqent",0.484830885904324
"1EX1_A","vareaN","ddgent",0.651193454697376
"1EX1_A","vareaN","hbe",0.407857963340723
"1EX1_A","vareaN","hpshh",0.242168096966643
"1EX1_A","vareaN","r4s_JC",0.51212118641884
"1EX1_A","vareaN","rsa",0.771052936763535
"1EX1_A","vareaN","seqent",0.422282444174635
"1EX1_A","vareaO","ddgent",0.558368158323919
"1EX1_A","vareaO","hbe",0.422622168940974
"1EX1_A","vareaO","hpshh",0.260007559943942
"1EX1_A","vareaO","r4s_JC",0.443966555318883
"1EX1_A","vareaO","rsa",0.728389734274583
"1EX1_A","vareaO","seqent",0.381341464615743
"1EX1_A","vareaSC","ddgent",0.779880317705451
"1EX1_A","vareaSC","hbe",0.267392128218974
"1EX1_A","vareaSC","hpshh",0.39593474530982
"1EX1_A","vareaSC","r4s_JC",0.599917891935702
"1EX1_A","vareaSC","rsa",0.916159318540195
"1EX1_A","vareaSC","seqent",0.498014742862053
"1EXN_A","vareaAA","ddgent",0.79211654828838
"1EXN_A","vareaAA","hbe",0.400676456210046
"1EXN_A","vareaAA","hpshh",0.501401742989477
"1EXN_A","vareaAA","r4s_JC",0.356847336102112
"1EXN_A","vareaAA","rsa",0.94440030631459
"1EXN_A","vareaAA","seqent",0.302826532697573
"1EXN_A","vareaC","ddgent",0.660837066673055
"1EXN_A","vareaC","hbe",0.46251757865899
"1EXN_A","vareaC","hpshh",0.386441811890095
"1EXN_A","vareaC","r4s_JC",0.293797045212312
"1EXN_A","vareaC","rsa",0.847866890839687
"1EXN_A","vareaC","seqent",0.281784769022403
"1EXN_A","vareaCA","ddgent",0.723427930887087
"1EXN_A","vareaCA","hbe",0.40554753160092
"1EXN_A","vareaCA","hpshh",0.456514270016221
"1EXN_A","vareaCA","r4s_JC",0.341398572306264
"1EXN_A","vareaCA","rsa",0.880278730538468
"1EXN_A","vareaCA","seqent",0.298097752224328
"1EXN_A","vareaCB","ddgent",0.773669071324923
"1EXN_A","vareaCB","hbe",0.401380017857751
"1EXN_A","vareaCB","hpshh",0.468775154819339
"1EXN_A","vareaCB","r4s_JC",0.381214352877954
"1EXN_A","vareaCB","rsa",0.919074580286213
"1EXN_A","vareaCB","seqent",0.335411586518958
"1EXN_A","vareaN","ddgent",0.65417253514467
"1EXN_A","vareaN","hbe",0.4138661012195
"1EXN_A","vareaN","hpshh",0.445891773455695
"1EXN_A","vareaN","r4s_JC",0.314638183047603
"1EXN_A","vareaN","rsa",0.786166579460801
"1EXN_A","vareaN","seqent",0.274820174948476
"1EXN_A","vareaO","ddgent",0.62442790202111
"1EXN_A","vareaO","hbe",0.459507393241233
"1EXN_A","vareaO","hpshh",0.380075226853523
"1EXN_A","vareaO","r4s_JC",0.256930528740695
"1EXN_A","vareaO","rsa",0.797709137020282
"1EXN_A","vareaO","seqent",0.234842538726931
"1EXN_A","vareaSC","ddgent",0.802357646590062
"1EXN_A","vareaSC","hbe",0.370846203659381
"1EXN_A","vareaSC","hpshh",0.514901034052787
"1EXN_A","vareaSC","r4s_JC",0.374187939696618
"1EXN_A","vareaSC","rsa",0.938395696716966
"1EXN_A","vareaSC","seqent",0.313877812878758
"1EXP_A","vareaAA","ddgent",0.723076369917951
"1EXP_A","vareaAA","hbe",0.347743842099917
"1EXP_A","vareaAA","hpshh",0.403059774715498
"1EXP_A","vareaAA","r4s_JC",0.583587713006786
"1EXP_A","vareaAA","rsa",0.926025237034294
"1EXP_A","vareaAA","seqent",0.48411554696803
"1EXP_A","vareaC","ddgent",0.628837046478787
"1EXP_A","vareaC","hbe",0.416458298462848
"1EXP_A","vareaC","hpshh",0.344984039393314
"1EXP_A","vareaC","r4s_JC",0.502215061431469
"1EXP_A","vareaC","rsa",0.863600854658319
"1EXP_A","vareaC","seqent",0.398864795780385
"1EXP_A","vareaCA","ddgent",0.669685795763802
"1EXP_A","vareaCA","hbe",0.382280864153214
"1EXP_A","vareaCA","hpshh",0.333896013443531
"1EXP_A","vareaCA","r4s_JC",0.546140248893977
"1EXP_A","vareaCA","rsa",0.873040992326616
"1EXP_A","vareaCA","seqent",0.445572782674146
"1EXP_A","vareaCB","ddgent",0.727969061028449
"1EXP_A","vareaCB","hbe",0.360599385136181
"1EXP_A","vareaCB","hpshh",0.375203070164472
"1EXP_A","vareaCB","r4s_JC",0.566045023104566
"1EXP_A","vareaCB","rsa",0.903930501326194
"1EXP_A","vareaCB","seqent",0.451992321736957
"1EXP_A","vareaN","ddgent",0.562516446601589
"1EXP_A","vareaN","hbe",0.42802370284616
"1EXP_A","vareaN","hpshh",0.245269579899646
"1EXP_A","vareaN","r4s_JC",0.475404762731719
"1EXP_A","vareaN","rsa",0.746856494777381
"1EXP_A","vareaN","seqent",0.395874764822142
"1EXP_A","vareaO","ddgent",0.613267596974695
"1EXP_A","vareaO","hbe",0.457829482312236
"1EXP_A","vareaO","hpshh",0.349334191199788
"1EXP_A","vareaO","r4s_JC",0.485764072968466
"1EXP_A","vareaO","rsa",0.830923169041608
"1EXP_A","vareaO","seqent",0.396103536269095
"1EXP_A","vareaSC","ddgent",0.762566784068073
"1EXP_A","vareaSC","hbe",0.300980514957259
"1EXP_A","vareaSC","hpshh",0.453033416696381
"1EXP_A","vareaSC","r4s_JC",0.597077318086894
"1EXP_A","vareaSC","rsa",0.929160082905934
"1EXP_A","vareaSC","seqent",0.500248477798032
"1EYP_A","vareaAA","ddgent",0.785630351904866
"1EYP_A","vareaAA","hbe",0.59028535900316
"1EYP_A","vareaAA","hpshh",0.430157660580133
"1EYP_A","vareaAA","r4s_JC",0.485895729573963
"1EYP_A","vareaAA","rsa",0.9382973122731
"1EYP_A","vareaAA","seqent",0.317817663379904
"1EYP_A","vareaC","ddgent",0.673542461961251
"1EYP_A","vareaC","hbe",0.618094536188374
"1EYP_A","vareaC","hpshh",0.311104583820151
"1EYP_A","vareaC","r4s_JC",0.500902878609497
"1EYP_A","vareaC","rsa",0.84561008867368
"1EYP_A","vareaC","seqent",0.34127127065352
"1EYP_A","vareaCA","ddgent",0.759627603769806
"1EYP_A","vareaCA","hbe",0.562116512512351
"1EYP_A","vareaCA","hpshh",0.358079375907534
"1EYP_A","vareaCA","r4s_JC",0.475086375657008
"1EYP_A","vareaCA","rsa",0.874731929815617
"1EYP_A","vareaCA","seqent",0.30713117118161
"1EYP_A","vareaCB","ddgent",0.781566084335756
"1EYP_A","vareaCB","hbe",0.564680809785698
"1EYP_A","vareaCB","hpshh",0.385450708539882
"1EYP_A","vareaCB","r4s_JC",0.509275168753739
"1EYP_A","vareaCB","rsa",0.900762368724507
"1EYP_A","vareaCB","seqent",0.333582285989927
"1EYP_A","vareaN","ddgent",0.694397809552477
"1EYP_A","vareaN","hbe",0.578632325459333
"1EYP_A","vareaN","hpshh",0.351368059789218
"1EYP_A","vareaN","r4s_JC",0.421340618083437
"1EYP_A","vareaN","rsa",0.799123064555859
"1EYP_A","vareaN","seqent",0.288746878121092
"1EYP_A","vareaO","ddgent",0.601995231695997
"1EYP_A","vareaO","hbe",0.630574620166962
"1EYP_A","vareaO","hpshh",0.265228661596875
"1EYP_A","vareaO","r4s_JC",0.441082723839134
"1EYP_A","vareaO","rsa",0.779281733951221
"1EYP_A","vareaO","seqent",0.328368134227884
"1EYP_A","vareaSC","ddgent",0.789710992414291
"1EYP_A","vareaSC","hbe",0.495671545139149
"1EYP_A","vareaSC","hpshh",0.46341805153593
"1EYP_A","vareaSC","r4s_JC",0.479883046136789
"1EYP_A","vareaSC","rsa",0.935427805143241
"1EYP_A","vareaSC","seqent",0.317354183223278
